year_ID,DATE,YEAR,STATE,CITY,PUBLIC,PRIVATE,FAMILY,FELONY,NON_STRANGER,NUMBER_LOCATIONS,LOCATION_PRIMARY,LOCATION_SECONDARY,UNSOLVED,SHOOTER_COUNT,SHOOTER_SUSPECTED,SHOOTER_MALE,SHOOTER_WHITE,SHOOTER_BLACK,SHOOTER_HISPANIC,SHOOTER_ASIAN,SHOOTER_OTHERNONWHITE,SHOOTER_IMMIGRANT,SHOOTER_AGE_UNDER18,SHOOTER_AGE_18TO24,SHOOTER_AGE_25TO29,SHOOTER_AGE_30TO39,SHOOTER_AGE_40TO49,SHOOTER_AGE_50TO59,SHOOTER_AGE_60PLUS,SHOOTER_FEMALE,SHOOTER_SUICIDE_ONSCENE,SHOOTER_SUICIDE_OFFSCENE,SHOOTER_KILLED_ONSCENE,SHOOTER_KILLED_OFFSCENE,SHOOTER_DETAINED_ONSCENE,SHOOTER_DETAINED_OFFSCENE,VICTIM_COUNT_SHOTINJURED,VICTIM_COUNT_SHOTFATAL,VICTIMS_MALE,VICTIMS_FEMALE,VICTIMS_AGE_UNDER18,VICTIMS_AGE_UNDER12,VICTIMS_AGE_12TO17,VICTIMS_AGE_18TO24,VICTIMS_AGE_25TO29,VICTIMS_AGE_30TO39,VICTIMS_AGE_40TO49,VICTIMS_AGE_50TO59,VICTIMS_AGE_60PLUS,VICTIMS_PREGNANT,VICTIMS_REL_ROMANTIC,VICTIMS_REL_COWORKERS,VICTIMS_REL_CHILDREN,VICTIMS_REL_OTHERFAMILY,VICTIMS_REL_OTHERNONSTRANGER,VICTIMS_REL_STRANGERS,GUNS_MULTIPLE,GUNS_HANDGUN,GUNS_SHOTGUN,GUNS_RIFLE,GUNS_ASSAULTWEAPON,DEFENSIVE_GUNS,OTHER_WEAPONS_USED,SHOOTING_DAYLIGHT,SHOOTER_PRIORARREST,SHOOTER_GANG,SHOOTER_VIOLENCE,SHOOTER_MENTALHEALTH,SHOOTER_MILITARY,SHOOTER_LAWENFORCE,SHOOTER_LOSTJOB,SHOOTER_FINANCIALSTRAIN,SHOOTER_SEPARATION,SHOOTER_CONFLICT,SHOOTER_OTHERSTRESS,SHOOTER_VICTIMABUSE,SHOOTER_VOICEMOTIVES,HATE_CRIME,SHOOTING_SPREE,SHOOTING_RURAL,SHOOTING_SUBURBAN,SHOOTING_URBAN,OFFICIAL_RECORDS,NEWS_ARTICLES_ORD,NEWS_MULTISTATE,NEWS_NYT,NEWS_LATIMES,NEWS_WAPOST,NEWS_CHICAGOTRIB
323,JUL-1998,1998,New Mexico,Canoncito,0,1,1,0,0,1,20,99,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,3,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4,1,0,1,0,0
324,SEP-1998,1998,Colorado,Aurora,0,1,0,0,1,2,20,20,0,2,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5,3,2,1,0,1,3,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,5,1,1,1,1,0
325,SEP-1998,1998,Florida,Crestview,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,2,3,3,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,4,1,0,1,0,0
326,OCT-1998,1998,Mississippi,Foxworth,0,1,1,0,1,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,3,1,2,1,1,0,0,2,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,5,1,0,0,0,0
327,NOV-1998,1998,Michigan,Muskegon,0,1,1,0,1,1,20,99,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,2,0,0,0,2,0,0,1,1,1,0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,1,1,1
328,FEB-1999,1999,Arizona,Pheonix,0,1,0,1,0,1,20,99,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,99,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
329,FEB-1999,1999,Oklahoma,Tulsa,0,1,1,0,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,5,3,3,0,1,0,0,1,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
330,MAR-1999,1999,Louisiana,Gonzales,1,1,1,0,0,2,20,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,2,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,5,1,1,1,1,1
331,MAR-1999,1999,Texas,Abilene,0,1,1,0,1,1,20,99,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
332,APR-1999,1999,Michigan,Detroit,1,0,0,1,0,1,21,99,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,4,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1
333,APR-1999,1999,Colorado,Littleton,1,0,0,0,0,1,13,99,0,2,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,21,13,9,4,10,0,10,2,0,0,1,0,0,0,0,0,0,0,13,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,5,1,1,1,1,1
334,MAY-1999,1999,California,El Monte,1,0,0,1,0,1,3,99,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
335,JUN-1999,1999,Nevada,Las Vegas,1,0,0,0,0,1,12,99,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,4,1,1,1,1,1
336,JUL-1999,1999,Georgia,Atlanta,0,1,1,0,1,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6,3,3,4,1,3,0,0,2,0,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,99,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,5,1,1,1,1,0
337,JUL-1999,1999,Georgia,Atlanta,1,0,0,0,1,2,5,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13,9,8,1,0,0,0,0,0,2,4,2,1,0,0,4,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,5,1,1,1,1,1
338,AUG-1999,1999,California,Rosemead,0,1,0,0,1,1,20,99,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,4,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0
339,AUG-1999,1999,California,Sacramento,0,1,1,0,1,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,2,2,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
340,AUG-1999,1999,California,Los Angeles,0,1,1,0,0,1,20,99,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,2,1,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,99,0,99,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4,1,0,1,0,1
341,SEP-1999,1999,Texas,Fort Worth,1,0,0,0,0,1,4,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,7,3,4,4,0,4,2,0,1,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,1,1,1,1,1
342,SEP-1999,1999,North Carolina,Haywood,0,1,0,1,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,5,1,1,0,0,1
343,NOV-1999,1999,Hawaii,Honolulu,1,0,0,0,1,1,5,99,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,7,0,0,0,0,0,0,2,2,3,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,5,1,1,1,1,1
344,DEC-1999,1999,California,Sacramento,0,1,1,0,0,1,20,99,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,4,1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,1,99,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,5,1,1,1,1,0
345,DEC-1999,1999,Maryland,Baltimore,0,1,0,1,0,1,20,99,0,3,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,1,0
346,DEC-1999,1999,Florida,Tampa,1,0,0,0,1,1,14,99,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5,3,2,0,0,0,0,1,0,2,2,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1
347,JAN-2000,2000,Pennsylvania,Reading,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,2,3,2,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,99,0,99,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5,1,1,0,1,0
348,FEB-2000,2000,Missouri,Warrensburg,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,2,3,4,4,0,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,1,99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0
349,FEB-2000,2000,Indiana,Gary,1,1,0,0,1,2,50,20,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,4,0,0,0,2,0,3,0,0,0,0,0,0,0,0,5,0,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
350,MAR-2000,2000,Maryland,Balitmore,1,1,0,1,1,2,20,13,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,2,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,5,1,1,1,1,1
351,MAR-2000,2000,Tennessee,Memphis,0,1,1,0,1,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,1,0,0,0,0,0,1,3,0,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1,99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,1,1,1
352,MAR-2000,2000,Texas,Irving,1,0,0,1,1,1,23,99,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,4,1,1,0,1,0,0,2,2,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5,1,0,1,0,1
353,APR-2000,2000,Pennsylvania,Pittsburgh,1,0,0,0,0,4,21,12,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,4,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,5,1,0,1,1,0
354,MAY-2000,2000,New York,New York,1,0,0,1,1,1,13,99,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,5,4,1,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,1,1,0
355,JUN-2000,2000,Virginia,Richmond,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,2,2,1,1,0,0,2,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4,1,0,1,1,0
356,JUL-2000,2000,California,San Bernandino,0,1,0,1,0,1,20,99,0,4,0,4,0,0,4,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
357,SEP-2000,2000,Ohio,Ava,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,2,4,5,4,1,0,1,0,0,0,0,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,1,1,1,1
358,OCT-2000,2000,Tennessee,Monterey,0,1,0,0,0,1,20,99,1,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,99,0,99,0,0,0,4,4,0,0,0,0,2,2,0,0,0,0,0,99,99,99,99,99,99,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,2,1,0,0,0,0
359,DEC-2000,2000,Kansas,Wichita,0,1,1,0,1,1,20,99,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,2,0,2,2,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,99,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0
360,DEC-2000,2000,Kansas,Wichita,1,0,0,1,0,1,10,99,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1,0,0,1,1
361,DEC-2000,2000,Washington,Colville,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,1,1,0,1,0,0,2,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0,0,99,1,0,99,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,1,0,1,0,0
362,DEC-2000,2000,Massachusetts,Wakefield,1,0,0,0,1,1,5,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,3,4,0,0,0,0,2,1,2,2,0,0,0,7,0,0,0,0,1,0,1,1,1,0,0,1,0,0,99,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,4,1,1,1,0,0
363,DEC-2000,2000,Pennsylvania,Philadelphia,0,1,0,1,0,1,13,99,0,3,0,3,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,7,6,1,1,0,1,3,0,1,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0
364,JAN-2001,2001,Texas,Houston,1,0,1,0,1,2,7,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,3,0,0,0,1,0,0,1,2,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,4,1,1,1,0,0
365,JAN-2001,2001,Texas,Lufkin,0,1,1,0,0,1,20,99,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,3,4,4,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0
366,FEB-2001,2001,Illinois,Melrose Park,1,0,0,0,1,1,48,99,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,4,1,1,1,1,1
367,APR-2001,2001,Colorado,Highlands Ranch,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,3,3,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1
368,APR-2001,2001,Mississippi,Jackson,0,1,1,1,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,1,1,0,1,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,99,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,5,1,0,0,0,1
369,MAY-2001,2001,California,Stockton,0,1,0,0,1,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,3,3,3,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,4,1,0,1,0,0
370,MAY-2001,2001,Indiana,Gary,0,1,0,1,0,1,20,99,0,2,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,0,0,0,0,0,3,1,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0
371,JUL-2001,2001,Colorado,Rifle,1,0,0,0,0,2,13,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,0,0,0,0
372,JUL-2001,2001,Vermont,Belvidere,0,1,0,0,1,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0
373,SEP-2001,2001,California,Sacramento,1,0,1,0,1,3,5,45,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,5,3,2,0,0,0,2,1,1,1,0,0,0,1,4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,5,1,1,1,1,1
374,DEC-2001,2001,Indiana,Lowell,0,1,1,0,0,2,20,20,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,3,1,1,0,0,0,1,0,0,2,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,1,1
375,JAN-2002,2002,California,San Bruno,0,1,0,1,0,1,20,99,0,2,0,2,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,1,99,1,99,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,5,1,0,0,0,0
376,JAN-2002,2002,Pennsylvania,Ardmore,0,1,1,0,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,1,0,1,0,0,0,1,0,2,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0
377,JAN-2002,2002,Pennsylvania,Delaware Township,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,2,1,1,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,1,0,0,0
378,FEB-2002,2002,New Jersey,Camden,0,1,1,1,1,1,20,99,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,5,1,0,0,0,0
379,FEB-2002,2002,New Jersey,Toms River,0,1,1,0,0,3,20,20,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,0,1
380,FEB-2002,2002,Oregon,McMinnville,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2,3,4,2,2,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0
381,MAR-2002,2002,Indiana,South Bend,1,0,0,0,1,1,48,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,4,0,0,0,0,0,0,0,2,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0
382,MAR-2002,2002,California,Merced,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,2,4,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,4,1,0,1,0,0
383,APR-2002,2002,New Jersey,Toms River,0,1,0,0,1,3,20,20,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,3,2,0,0,0,0,1,0,3,1,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,4,1,1,0,0,0
384,MAY-2002,2002,Alabama,Heflin,1,0,0,1,0,1,24,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0
385,JUN-2002,2002,Tennessee,Bedford,0,1,0,1,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
386,AUG-2002,2002,Texas,Dallas,0,1,1,0,0,1,20,99,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,1,4,2,2,0,1,0,1,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0
387,AUG-2002,2002,Alabama,Rutledge,0,1,0,0,1,1,20,99,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,2,2,0,2,1,0,1,1,0,1,0,0,0,0,6,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,4,1,0,1,0,1
388,SEP-2002,2002,Texas,Donna,0,1,0,1,0,1,18,99,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0
