DATE	YEAR	STATE	CITY	PUBLIC	PRIVATE	FAMILY	FELONY	NON_STRANGER	NUMBER_LOCATIONS	LOCATION_PRIMARY	LOCATION_SECONDARY	UNSOLVED	SHOOTER_COUNT	SHOOTER_SUSPECTED	SHOOTER_MALE	SHOOTER_WHITE	SHOOTER_BLACK	SHOOTER_HISPANIC	SHOOTER_ASIAN	SHOOTER_OTHERNONWHITE	SHOOTER_IMMIGRANT	SHOOTER_AGE_UNDER18	SHOOTER_AGE_18TO24	SHOOTER_AGE_25TO29	SHOOTER_AGE_30TO39	SHOOTER_AGE_40TO49	SHOOTER_AGE_50TO59	SHOOTER_AGE_60PLUS	SHOOTER_FEMALE	SHOOTER_SUICIDE_ONSCENE	SHOOTER_SUICIDE_OFFSCENE	SHOOTER_KILLED_ONSCENE	SHOOTER_KILLED_OFFSCENE	SHOOTER_DETAINED_ONSCENE	SHOOTER_DETAINED_OFFSCENE	VICTIM_COUNT_SHOTINJURED	VICTIM_COUNT_SHOTFATAL	VICTIMS_MALE	VICTIMS_FEMALE	VICTIMS_AGE_UNDER18	VICTIMS_AGE_UNDER12	VICTIMS_AGE_12TO17	VICTIMS_AGE_18TO24	VICTIMS_AGE_25TO29	VICTIMS_AGE_30TO39	VICTIMS_AGE_40TO49	VICTIMS_AGE_50TO59	VICTIMS_AGE_60PLUS	VICTIMS_PREGNANT	VICTIMS_REL_ROMANTIC	VICTIMS_REL_COWORKERS	VICTIMS_REL_CHILDREN	VICTIMS_REL_OTHERFAMILY	VICTIMS_REL_OTHERNONSTRANGER	VICTIMS_REL_STRANGERS	GUNS_MULTIPLE	GUNS_HANDGUN	GUNS_SHOTGUN	GUNS_RIFLE	GUNS_ASSAULTWEAPON	DEFENSIVE_GUNS	OTHER_WEAPONS_USED	SHOOTING_DAYLIGHT	SHOOTER_PRIORARREST	SHOOTER_GANG	SHOOTER_VIOLENCE	SHOOTER_MENTALHEALTH	SHOOTER_MILITARY	SHOOTER_LAWENFORCE	SHOOTER_LOSTJOB	SHOOTER_FINANCIALSTRAIN	SHOOTER_SEPARATION	SHOOTER_CONFLICT	SHOOTER_OTHERSTRESS	SHOOTER_VICTIMABUSE	SHOOTER_VOICEMOTIVES	HATE_CRIME	SHOOTING_SPREE	SHOOTING_RURAL	SHOOTING_SUBURBAN	SHOOTING_URBAN	OFFICIAL_RECORDS	NEWS_ARTICLES_ORD	NEWS_MULTISTATE	NEWS_NYT	NEWS_LATIMES	NEWS_WAPOST	NEWS_CHICAGOTRIB
JAN-1994	1994	Florida	Miami	0	1	1	0	1	1	20	99	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	4	2	2	3	3	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0
JAN-1994	1994	Tennessee	Clarksville	1	0	0	1	1	1	21	99	0	2	0	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	3	0	0	0	3	1	0	0	0	0	1	0	4	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	5	1	0	0	0	0
MAY-1994	1994	Kentucky	Union	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	3	2	0	2	0	0	0	2	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	5	1	1	0	1	1
JUN-1994	1994	Oklahoma	Tulsa	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	1	3	1	0	1	1	0	1	1	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	2	1	0	0	0	0
JUN-1994	1994	Washington	Spokane	1	0	0	0	1	1	49	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	23	4	2	2	1	1	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	5	1	1	1	1	1
JUN-1994	1994	Virginia	Virginia Beach	1	0	0	1	0	1	3	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	5	1	0	0	1	0
JUL-1994	1994	Texas	Houston	0	1	0	1	0	1	20	99	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
JUL-1994	1994	Virginia	Virginia Beach	1	0	1	1	0	1	20	99	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	1	0	1	1	0	1	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0
JUL-1994	1994	Louisiana	DeSoto Parish	0	1	1	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	3	1	0	0	0	0	0	2	1	1	0	0	1	0	0	0	3	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	2	1	0	0	0	0
JUL-1994	1994	Texas	Kilgore	1	0	0	1	0	1	3	99	0	2	0	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	4	3	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	5	1	0	0	0	0
OCT-1994	1994	Florida	Panama City	1	0	0	1	0	1	3	99	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	2	0	0	0	0	0
OCT-1994	1994	Virginia	Richmond	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	5	3	2	3	3	0	0	1	1	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	4	1	0	0	1	1
OCT-1994	1994	Alabama	Birmingham	1	0	0	1	0	1	3	99	0	2	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	5	3	2	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	4	1	1	0	0	0
DEC-1994	1994	North Carolina	Raeford	1	0	0	1	0	2	25	13	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	5	4	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	1	0	0	0	0
JAN-1995	1995	Virginia	Roanoke	0	1	0	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	3	2	0	0	0	0	0	1	4	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	5	1	1	0	0	1
JAN-1995	1995	New York	Queens	0	1	0	1	0	1	20	99	0	3	0	3	0	0	3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	6	2	4	3	0	3	0	2	0	1	0	0	1	0	0	0	0	6	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	5	1	1	0	0	1
FEB-1995	1995	Pennsylvania	Philadelphia	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	4	0	0	0	0	3	1	0	0	0	0	0	99	99	99	0	99	99	99	99	99	99	99	0	99	0	99	99	99	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	1	0	0	0
FEB-1995	1995	New York	Staten Island	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	0	1	0	1	0	2	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	3	1	1	0	0	0
MAR-1995	1995	Louisiana	New Orleans	0	1	0	1	0	1	20	99	0	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	5	4	1	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	0	1	1	1
MAR-1995	1995	New Jersey	Montclair	1	0	0	1	1	1	11	99	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	4	4	0	0	0	0	0	0	1	1	2	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5	1	1	1	1	0
APR-1995	1995	Texas	Corpus Christi	1	0	0	0	1	1	5	99	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	5	3	2	0	0	0	0	0	2	1	0	2	0	0	5	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	5	1	1	1	0	0
APR-1995	1995	Florida	Palatka	0	1	1	0	0	1	20	99	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	5	0	5	3	3	0	1	0	0	0	0	1	0	1	0	3	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	4	1	0	1	1	1
APR-1995	1995	Maryland	Prince George's County	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	2	2	3	2	1	1	0	0	0	0	0	1	99	99	99	99	99	99	99	99	99	99	99	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	1	0	1	1	1	0	0	1	0
APR-1995	1995	Connecticut	Redding	0	1	0	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	5	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	5	1	0	0	0	0
APR-1995	1995	California	El Monte	0	1	0	1	0	1	20	99	0	2	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	5	3	2	2	2	0	0	0	2	1	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	4	1	0	1	0	0
JUN-1995	1995	New York	New York	1	1	0	1	0	3	5	18	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	4	4	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	5	1	0	0	1	0
JUL-1995	1995	Texas	Dallas	1	0	0	1	0	4	13	6	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	5	3	2	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	5	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	1	0	1	1	1
JUL-1995	1995	California	Tulare	1	0	0	1	0	1	3	99	0	2	0	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	5	2	3	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	5	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	1	0	1	0	1
JUL-1995	1995	California	Los Angeles	1	0	0	0	1	1	11	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	4	0	0	0	0	0	0	0	0	1	3	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	4	1	0	1	1	1
AUG-1995	1995	California	San Bernardino	0	1	0	1	0	1	20	99	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	5	3	2	3	2	1	0	0	1	1	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	4	1	0	1	0	0
SEP-1995	1995	Oregon	Scotts Mills	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	4	0	4	3	3	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	4	1	0	1	0	0
NOV-1995	1995	Massachusetts	Boston	1	0	0	0	1	1	21	99	0	2	0	2	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	4	4	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	1	0	1	0	1
NOV-1995	1995	Ohio	Colombus	0	1	0	0	1	2	20	20	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	4	2	2	1	1	0	0	1	1	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	4	1	1	0	0	0
DEC-1995	1995	Georgia	Atlanta	0	1	0	0	1	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	5	1	0	1	0	0
DEC-1995	1995	New York	Bronx	1	0	0	1	0	1	24	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	5	3	2	2	0	2	0	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	5	1	1	1	1	1
FEB-1996	1996	Florida	Fort Lauderdale	1	0	0	0	1	1	11	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	5	4	1	0	0	0	0	0	2	3	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	5	1	0	1	1	1
MAR-1996	1996	New Mexico	Albuquerque	1	0	0	1	0	1	24	99	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	2	3	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	5	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	5	1	1	1	0	0
MAR-1996	1996	Texas	Stafford	0	1	1	0	0	1	20	99	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	4	3	1	3	3	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	5	1	0	0	0	1
APR-1996	1996	Mississippi	Jackson	1	1	1	0	1	2	20	11	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	5	4	1	0	0	0	0	0	0	5	0	0	0	1	4	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	5	1	1	1	1	1
MAY-1996	1996	Louisiana	Poland	0	1	0	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	1	1	0	0	0	1	0	2	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	3	1	0	0	0	0
JUN-1996	1996	Idaho	Lincoln	0	1	0	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	1	4	4	3	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	0	0	0
JUN-1996	1996	Arizona	Tuscon	1	0	0	1	0	1	3	99	0	2	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0
JUN-1996	1996	Minnesota	Sauk Centre	0	1	0	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	2	2	2	1	1	0	0	1	1	0	0	0	0	0	0	0	4	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	1	0	1
JUL-1996	1996	Mississippi	Winona	1	0	0	1	0	1	24	99	1	1	1	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	2	2	1	0	1	0	0	0	2	1	0	0	99	99	99	99	99	99	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	1	0	0	1	0
SEP-1996	1996	Arizona	Dennehotso	0	1	1	0	0	1	20	99	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	4	1	3	4	2	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	5	1	1	0	0	1
SEP-1996	1996	Connecticut	Southington	0	1	0	1	0	1	20	99	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	5	1	0	0	0	0
SEP-1996	1996	Alabama	Huntsville	0	1	0	0	1	1	20	99	0	2	0	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	3	1	0	0	1	0
SEP-1996	1996	California	Baldwin Park	0	1	1	0	1	1	20	99	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	4	2	2	2	1	1	0	0	2	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	5	1	0	1	0	0
OCT-1996	1996	Texas	Pearland	0	1	1	0	1	1	20	99	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	2	2	0	1	1	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	4	1	0	0	0	0
OCT-1996	1996	Texas	El Paso	1	0	0	1	0	1	3	99	0	3	1	3	0	0	3	0	0	99	99	99	99	99	99	99	99	0	0	1	0	99	0	1	5	5	5	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	1	0	0	0	0
NOV-1996	1996	South Carolina	Laurens	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	3	1	4	1	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	5	1	1	1	1	1
JAN-1997	1997	Michigan	Benton Harbor	0	1	0	1	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	2	2	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	4	1	0	0	0	0
JAN-1997	1997	Florida	Miami	0	1	0	1	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	2	1	0	0	0	0
MAR-1997	1997	West Virginia	Wheeling	0	1	1	0	0	2	20	20	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	1	4	2	2	0	0	1	1	0	1	0	0	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	5	1	0	0	0	1
MAY-1997	1997	California	Simi Valley	0	1	1	0	0	1	20	99	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	3	1	3	3	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0
JUL-1997	1997	Florida	Miami	0	1	0	1	0	1	45	99	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	1	1	1	1	0	0	0	0	99	0	0	99	99	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	1	0	1	0	1
JUL-1997	1997	Indiana	Fort Wayne	0	1	1	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	5	1	0	0	0	0
AUG-1997	1997	Texas	San Antonio	0	1	0	1	0	1	20	99	0	2	0	2	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	5	4	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	5	0	99	0	99	0	0	0	0	99	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	5	1	0	0	0	0
AUG-1997	1997	New Hampshire	Colebrook	1	0	0	0	1	1	4	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	4	3	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	3	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	5	1	1	0	0	1
SEP-1997	1997	South Carolina	Aiken	1	0	0	0	1	1	48	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	4	3	1	0	0	0	0	1	2	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	5	1	1	1	0	0
OCT-1997	1997	Tennessee	Memphis	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	3	0	0	0	0	0	0	3	0	1	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	1	0	0	1	0
OCT-1997	1997	North Carolina	Mangum	0	1	0	0	1	1	20	99	0	2	0	2	0	0	2	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	5	5	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	1	0
OCT-1997	1997	California	San Marcos	0	1	1	0	0	1	20	99	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	4	4	0	4	3	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	1	3	1	0	1	0	0
NOV-1997	1997	Texas	Channelview	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	5	4	1	0	0	0	0	1	2	2	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	4	1	1	1	0	0
NOV-1997	1997	Tennessee	Shelbyville	0	1	1	0	0	1	20	99	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	3	1	4	3	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	5	1	1	1	0	1
DEC-1997	1997	Florida	Bartow	1	0	0	0	1	1	5	99	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	0	2	1	0	0	1	0	0	1	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	1	0	0	0	0
